Ham sur Heure Nalinnes;Hainaut;ham;ham;13825;ham0;50.325;4.445;251;251
Bocholt;Limburg;bocholt;bocholt;13753;bocholt0;51.173;5.578;252;252
Zelzate;Oost-Vlaanderen;zelzate;zelzate;13704;zelzate0;51.199;3.812;253;253
Affligem;Vlaams-Brabant;affligem;affligem;13651;affligem0;50.908;4.112;254;254
Mettet;Namur;mettet;mettet;13529;mettet0;50.32;4.658;255;255
Blegny;Liege;blegny;blegny;13482;blegny0;50.672;5.725;256;256
Zandhoven;Antwerpen;zandhoven;zandhoven;13445;zandhoven0;51.215;4.66;257;257
Arendonk;Antwerpen;arendonk;arendonk;13391;arendonk0;51.32;5.085;258;258
Wommelgem;Antwerpen;wommelgem;wommelgem;13370;wommelgem0;51.204;4.523;259;259
Boortmeerbeek;Vlaams-Brabant;boortmeerbeek;boortmeerbeek;13348;boortmeerbeek0;50.982;4.572;260;260
Dinant;Namur;dinant;dinant;13328;dinant0;50.261;4.912;261;261
Gavere;Oost-Vlaanderen;gavere;gavere;13311;gavere0;50.929;3.662;262;262
Keerbergen;Vlaams-Brabant;keerbergen;keerbergen;13298;keerbergen0;51.003;4.629;263;263
Hechtel Eksel;Limburg;hechteleksel;hechteleksel;12965;hechteleksel0;51.126;5.365;264;264
Malmedy;Liege;malmedy;malmedy;12950;malmedy0;50.425;6.033;265;265
Aywaille;Liege;aywaille;aywaille;12880;aywaille0;50.474;5.675;266;266
Gerpinnes;Hainaut;gerpinnes;gerpinnes;12863;gerpinnes0;50.337;4.526;267;267
Herk de Stad;Limburg;herkdestad;hercklaville;12841;herkdestad0;50.941;5.167;268;268
Esneux;Liege;esneux;esneux;12827;esneux0;50.534;5.569;269;269
Olen;Antwerpen;olen;olen;12824;olen0;51.144;4.86;270;270
Kortemark;West-Vlaanderen;kortemark;kortemark;12815;kortemark0;51.029;3.044;271;271
Anderlues;Hainaut;anderlues;anderlues;12809;anderlues0;50.408;4.27;272;272
De Haan;West-Vlaanderen;dehaan;dehaan;12718;dehaan0;51.271;3.035;273;273
Rochefort;Namur;rochefort;rochefort;12716;rochefort0;50.162;5.222;274;274
Zonnebeke;West-Vlaanderen;zonnebeke;zonnebeke;12705;zonnebeke0;50.873;2.988;275;275
Deerlijk;West-Vlaanderen;deerlijk;deerlijk;12670;deerlijk0;50.854;3.355;276;276
Steenokkerzeel;Vlaams-Brabant;steenokkerzeel;steenokkerzeel;12663;steenokkerzeel0;50.91;4.513;277;277
Rijkevorsel;Antwerpen;rijkevorsel;rijkevorsel;12561;rijkevorsel0;51.349;4.76;278;278
Veurne;West-Vlaanderen;veurne;furnes;12542;veurne0;51.073;2.663;279;279
Laarne;Oost-Vlaanderen;laarne;laarne;12532;laarne0;51.03;3.85;280;280
Kampenhout;Vlaams-Brabant;kampenhout;kampenhout;12528;kampenhout0;50.942;4.549;281;281
Kinrooi;Limburg;kinrooi;kinrooi;12406;kinrooi0;51.145;5.741;282;282
Hemiksem;Antwerpen;hemiksem;hemiksem;12396;hemiksem0;51.144;4.346;283;283
Profondeville;Namur;profondeville;profondeville;12318;profondeville0;50.378;4.87;284;284
Nazareth;Oost-Vlaanderen;nazareth;nazareth;12305;nazareth0;50.96;3.596;285;285
Gistel;West-Vlaanderen;gistel;gistel;12244;gistel0;51.156;2.967;286;286
Frasnes lez Anvaing;Hainaut;frasneslezanvaing;frasneslezanvaing;12134;frasneslezanvaing0;50.683;3.561;287;287
Berlaar;Antwerpen;berlaar;berlaar;12061;berlaar0;51.118;4.66;288;288
Theux;Liege;theux;theux;12052;theux0;50.536;5.813;289;289
Wichelen;Oost-Vlaanderen;wichelen;wichelen;12032;wichelen0;51.006;3.976;290;290
Beyne Heusay;Liege;beyneheusay;beyneheusay;12018;beyneheusay0;50.623;5.654;291;291
Melle;Oost-Vlaanderen;melle;melle;11981;melle0;51.005;3.802;292;292
Libramont Chevigny;Luxembourg;libramontchevigny;libramontchevigny;11972;libramontchevigny0;49.919;5.375;293;293
Roosdaal;Vlaams-Brabant;roosdaal;roosdaal;11958;roosdaal0;50.838;4.083;294;294
Alken;Limburg;alken;alken;11918;alken0;50.876;5.308;295;295
