Zaltbommel;XXX;zaltbommel;zaltbommel;30396;zaltbommel0;51.789;5.165;188;188
Culemborg;XXX;culemborg;culemborg;30293;culemborg0;51.942;5.221;189;189
Sint Michielsgestel;XXX;sint_michielsgestel;sint_michielsgestel;30169;sint_michielsgestel0;51.672;5.394;190;190
Dalfsen;XXX;dalfsen;dalfsen;30051;dalfsen0;52.527;6.265;191;191
Oost Gelre;XXX;oost_gelre;groenlo;30048;oost_gelre0;52.01;6.615;192;192
Opsterland;XXX;opsterland;opsterland;30007;opsterland0;53.069;6.167;193;193
Krimpen aan den IJssel;XXX;krimpen_aan_den_ijssel;krimpen_aan_den_ijssel;29782;krimpen_aan_den_ijssel0;51.917;4.602;194;194
Bergen;XXX;bergen;bergen;29718;bergen0;52.675;4.677;195;195
Nieuwkoop;XXX;nieuwkoop;nieuwkoop;29530;nieuwkoop0;52.172;4.78;196;196
Nunspeet;XXX;nunspeet;nunspeet;29390;nunspeet0;52.341;5.799;197;197
Kaag en Braassem;XXX;kaag_en_braassem;kaag_en_braassem;29305;kaag_en_braassem0;52.188;4.619;198;198
Winterswijk;XXX;winterswijk;winterswijk;29217;winterswijk0;51.971;6.726;199;199
Gilze en Rijen;XXX;gilze_en_rijen;gilze_en_rijen;28611;gilze_en_rijen0;51.555;4.913;200;200
Drimmelen;XXX;drimmelen;drimmelen;28294;drimmelen0;51.705;4.767;201;201
Achtkarspelen;XXX;achtkarspelen;achtkarspelen;28197;achtkarspelen0;53.213;6.146;202;202
Ermelo;XXX;ermelo;ermelo;28127;ermelo0;52.28;5.708;203;203
Buren;XXX;buren;buren;27976;buren0;51.926;5.361;204;204
Leiderdorp;XXX;leiderdorp;leiderdorp;27774;leiderdorp0;52.157;4.537;205;205
Veendam;XXX;veendam;veendam;27688;veendam0;53.085;6.879;206;206
Heemstede;XXX;heemstede;heemstede;27639;heemstede0;52.347;4.614;207;207
Dongen;XXX;dongen;dongen;27565;dongen0;51.633;4.945;208;208
Wassenaar;XXX;wassenaar;wassenaar;27534;wassenaar0;52.139;4.377;209;209
Brunssum;XXX;brunssum;brunssum;27531;brunssum0;50.944;5.983;210;210
Aalten;XXX;aalten;aalten;27471;aalten0;51.93;6.56;211;211
Westerwolde;XXX;westerwolde;westerwolde;27464;westerwolde0;53.047;7.141;212;212
Hulst;XXX;hulst;hulst;27385;hulst0;51.307;4.046;213;213
Tholen;XXX;tholen;tholen;26944;tholen0;51.564;4.132;214;214
Beuningen;XXX;beuningen;beuningen;26742;beuningen0;51.866;5.707;215;215
Dinkelland;XXX;dinkelland;dinkelland;26727;dinkelland0;52.383;6.915;216;216
Albrandswaard;XXX;albrandswaard;albrandswaard;26710;albrandswaard0;51.85;4.445;217;217
Sliedrecht;XXX;sliedrecht;sliedrecht;26601;sliedrecht0;51.83;4.782;218;218
Weststellingwerf;XXX;weststellingwerf;weststellingwerf;26595;weststellingwerf0;52.876;6.009;219;219
Maasdriel;XXX;maasdriel;maasdriel;26288;maasdriel0;51.779;5.315;220;220
Eijsden Margraten;XXX;eijsden_margraten;eijsden_margraten;26180;eijsden_margraten0;50.815;5.782;221;221
Oegstgeest;XXX;oegstgeest;oegstgeest;26054;oegstgeest0;52.19;4.475;222;222
Borger Odoorn;XXX;borger_odoorn;borger_odoorn;26052;borger_odoorn0;52.901;6.861;223;223
Aa en Hunze;XXX;aa_en_hunze;aa_en_hunze;25936;aa_en_hunze0;53.022;6.766;224;224
Ooststellingwerf;XXX;ooststellingwerf;ooststellingwerf;25924;ooststellingwerf0;52.993;6.302;225;225
Voorschoten;XXX;voorschoten;voorschoten;25914;voorschoten0;52.126;4.439;226;226
Neder Betuwe;XXX;neder_betuwe;neder_betuwe;25800;neder_betuwe0;51.922;5.595;227;227
Voorst;XXX;voorst;voorst;25567;voorst0;52.205;6.103;228;228
Wierden;XXX;wierden;wierden;25349;wierden0;52.363;6.561;229;229
Baarn;XXX;baarn;baarn;25187;baarn0;52.2;5.241;230;230
Putten;XXX;putten;putten;24953;putten0;52.243;5.572;231;231
Duiven;XXX;duiven;duiven;24937;duiven0;51.945;6.017;232;232
Borne;XXX;borne;borne;24738;borne0;52.308;6.747;233;233
De Wolden;XXX;de_wolden;de_wolden;24665;de_wolden0;52.723;6.344;234;234
Wijdemeren;XXX;wijdemeren;wijdemeren;24662;wijdemeren0;52.212;5.086;235;235
Stein;XXX;stein;stein;24652;stein0;50.973;5.766;236;236
Steenbergen;XXX;steenbergen;steenbergen;24584;steenbergen0;51.597;4.359;237;237
Maasgouw;XXX;maasgouw;maasgouw;24501;maasgouw0;51.166;5.889;238;238
Goirle;XXX;goirle;goirle;24461;goirle0;51.509;5.02;239;239
Oldebroek;XXX;oldebroek;oldebroek;24426;oldebroek0;52.44;5.948;240;240
Heiloo;XXX;heiloo;heiloo;24342;heiloo0;52.601;4.707;241;241
Zeewolde;XXX;zeewolde;zeewolde;24296;zeewolde0;52.34;5.454;242;242
Nuenen, Gerwen en Nederwetten;XXX;nuenen;gerwen;24291;nuenen0;51.477;5.551;243;243
Haaksbergen;XXX;haaksbergen;haaksbergen;24223;haaksbergen0;52.159;6.73;244;244
Loon op Zand;XXX;loon_op_zand;loon_op_zand;24148;loon_op_zand0;51.637;5.028;245;245
Rucphen;XXX;rucphen;rucphen;23992;rucphen0;51.518;4.549;246;246
Elburg;XXX;elburg;elburg;23903;elburg0;52.41;5.857;247;247
